,region,date,pred_dtp,pred_fire,pred_zkh
1301,Ординский МО,2022-10-02,0.3665301210896102,0.4707466467641068,0.31626385425055087
1302,Кишертский МО,2022-10-02,0.15778194821385985,0.45317844557794495,0.31626385425055087
1303,Чайковский ГО,2022-10-02,0.6562159024937159,0.8518197260329381,0.31626385425055087
1304,Юрлинский МО,2022-10-02,0.15778194821385985,0.45742820054192596,0.31626385425055087
1305,Бардымский МО,2022-10-02,0.3677520081367889,0.5427164102732708,0.31626385425055087
1306,Березовский МО,2022-10-02,0.15778194821385985,0.5427164102732708,0.31626385425055087
1307,Кочевский МО,2022-10-02,0.15778194821385985,0.4108245717098101,0.31626385425055087
1308,Красновишерский ГО,2022-10-02,0.15778194821385985,0.5427164102732708,0.31626385425055087
1309,ГО город Кизел,2022-10-02,0.15778194821385985,0.516816625182683,0.31626385425055087
1310,Еловский МО,2022-10-02,0.15778194821385985,0.45742820054192596,0.31626385425055087
1311,Гайнский МО,2022-10-02,0.15778194821385985,0.49459169309095424,0.31626385425055087
1312,Большесосновский МО,2022-10-03,0.3436605292898326,0.42076042041178374,0.32474992488095217
1313,Горнозаводский ГО,2022-10-03,0.1708155127171799,0.6406468779119313,0.32474992488095217
1314,Добрянский ГО,2022-10-03,0.6620698242537519,0.8259204989210784,0.32474992488095217
1315,Краснокамский ГО,2022-10-03,0.5676662265112413,0.8677765380605544,0.32474992488095217
1316,Лысьвенский ГО,2022-10-03,0.5676662265112413,0.8677765380605544,0.32474992488095217
1317,Очерский ГО,2022-10-03,0.17636222866724177,0.5596439687754468,0.32474992488095217
1318,Пермский ГО,2022-10-03,0.9703560468905136,0.9955426601801675,0.5481063185932276
1319,Пермский МО,2022-10-03,0.7630990536586343,0.9640172291813797,0.39958391673858284
1320,Соликамский ГО,2022-10-03,0.7196119243616548,0.8731158450780213,0.32474992488095217
1321,Частинский МО,2022-10-03,0.1708155127171799,0.4346461307118488,0.32474992488095217
1322,Косинский МО,2022-10-03,0.1708155127171799,0.36214171191265454,0.32474992488095217
1323,Октябрьский ГО,2022-10-03,0.4036283427169521,0.7060109570776519,0.32474992488095217
1324,Сивинский МО,2022-10-03,0.1708155127171799,0.36214171191265454,0.32474992488095217
1325,Чердынский ГО,2022-10-03,0.1708155127171799,0.3919557978198276,0.32474992488095217
1326,ГО город Березники,2022-10-03,0.8106243206535525,0.8731158450780213,0.32474992488095217
1327,Кудымкарский МО,2022-10-03,0.5676662265112413,0.8259204989210784,0.32474992488095217
1328,Чусовской ГО,2022-10-03,0.6299664708625996,0.8677765380605544,0.32474992488095217
1329,Кунгурский МО,2022-10-03,0.7630990536586343,0.913283979510181,0.32474992488095217
1330,Осинский ГО,2022-10-03,0.4052161674680135,0.6392047598802549,0.32474992488095217
1331,Уинский МО,2022-10-03,0.1708155127171799,0.36214171191265454,0.32474992488095217
1332,Карагайский МО,2022-10-03,0.4052161674680135,0.5596439687754468,0.32474992488095217
1333,Губахинский ГО,2022-10-03,0.4106519102933023,0.787706165590313,0.32474992488095217
1334,Суксунский ГО,2022-10-03,0.4052161674680135,0.38861891456318054,0.32474992488095217
1335,Куединский МО,2022-10-03,0.4052161674680135,0.6406468779119313,0.32474992488095217
1336,Верещагинский ГО,2022-10-03,0.181059972460445,0.6406468779119313,0.39958391673858284
1337,Александровский МО,2022-10-03,0.1708155127171799,0.7060109570776519,0.32474992488095217
1338,Ильинский ГО,2022-10-03,0.1708155127171799,0.5596439687754468,0.32474992488095217
1339,Оханский ГО,2022-10-03,0.1708155127171799,0.36746131495422985,0.32474992488095217
1340,Чернушинский ГО,2022-10-03,0.6046928391479911,0.7107178345511183,0.32474992488095217
1341,Юсьвинский МО,2022-10-03,0.1708155127171799,0.5530357586659972,0.32474992488095217
1342,Ординский МО,2022-10-03,0.40063426827194754,0.3687162005479153,0.32474992488095217
1343,Кишертский МО,2022-10-03,0.1708155127171799,0.4315775459946774,0.32474992488095217
1344,Чайковский ГО,2022-10-03,0.6546528659440418,0.8677765380605544,0.32474992488095217
1345,Юрлинский МО,2022-10-03,0.1708155127171799,0.36214171191265454,0.32474992488095217
1346,Бардымский МО,2022-10-03,0.40334293048900055,0.5596439687754468,0.32474992488095217
1347,Березовский МО,2022-10-03,0.1708155127171799,0.5596439687754468,0.32474992488095217
1348,Кочевский МО,2022-10-03,0.1708155127171799,0.36668792104727976,0.32474992488095217
1349,Красновишерский ГО,2022-10-03,0.1708155127171799,0.5596439687754468,0.32474992488095217
1350,ГО город Кизел,2022-10-03,0.1708155127171799,0.5459510178743513,0.32474992488095217
1351,Еловский МО,2022-10-03,0.1708155127171799,0.36214171191265454,0.32474992488095217
1352,Гайнский МО,2022-10-03,0.1708155127171799,0.3936235497859431,0.32474992488095217
1353,Большесосновский МО,2022-10-04,0.31578465163841507,0.4220296198995532,0.32474992488095217
1354,Горнозаводский ГО,2022-10-04,0.1549798703060545,0.6102918845350588,0.32474992488095217
1355,Добрянский ГО,2022-10-04,0.6502636775061645,0.7797519660364555,0.32474992488095217
1356,Краснокамский ГО,2022-10-04,0.5588767173121123,0.8304297394353725,0.32474992488095217
1357,Лысьвенский ГО,2022-10-04,0.5588767173121123,0.8304297394353725,0.32474992488095217
1358,Очерский ГО,2022-10-04,0.1601116641968746,0.5697071858583863,0.32474992488095217
1359,Пермский ГО,2022-10-04,0.9725288367560819,0.9941188249648216,0.5481063185932276
1360,Пермский МО,2022-10-04,0.7669806393673233,0.9501160585008385,0.39958391673858284
1361,Соликамский ГО,2022-10-04,0.7256707407913718,0.8332230293894274,0.32474992488095217
1362,Частинский МО,2022-10-04,0.1549798703060545,0.43119147734700525,0.32474992488095217
1363,Косинский МО,2022-10-04,0.1549798703060545,0.4256083846742465,0.32474992488095217
1364,Октябрьский ГО,2022-10-04,0.3733774424176101,0.6602850771113726,0.32474992488095217
1365,Сивинский МО,2022-10-04,0.1549798703060545,0.4256083846742465,0.32474992488095217
1366,Чердынский ГО,2022-10-04,0.1549798703060545,0.45212532157308055,0.32474992488095217
1367,ГО город Березники,2022-10-04,0.8145702371457262,0.8332230293894274,0.32474992488095217
1368,Кудымкарский МО,2022-10-04,0.5588767173121123,0.7797519660364555,0.32474992488095217
1369,Чусовской ГО,2022-10-04,0.6213918405128314,0.8304297394353725,0.32474992488095217
1370,Кунгурский МО,2022-10-04,0.7669806393673233,0.8838118548738056,0.32474992488095217
1371,Осинский ГО,2022-10-04,0.3773411009333421,0.6088023343381795,0.32474992488095217
1372,Уинский МО,2022-10-04,0.1549798703060545,0.4256083846742465,0.32474992488095217
1373,Карагайский МО,2022-10-04,0.3773411009333421,0.5697071858583863,0.32474992488095217
1374,Губахинский ГО,2022-10-04,0.38143380103510943,0.7360196529957918,0.32474992488095217
1375,Суксунский ГО,2022-10-04,0.3773411009333421,0.4509659139691277,0.32474992488095217
1376,Куединский МО,2022-10-04,0.3773411009333421,0.6102918845350588,0.32474992488095217
1377,Верещагинский ГО,2022-10-04,0.16446297715750136,0.6102918845350588,0.39958391673858284
1378,Александровский МО,2022-10-04,0.1549798703060545,0.6602850771113726,0.32474992488095217
1379,Ильинский ГО,2022-10-04,0.1549798703060545,0.5697071858583863,0.32474992488095217
1380,Оханский ГО,2022-10-04,0.1549798703060545,0.43122999123206746,0.32474992488095217
1381,Чернушинский ГО,2022-10-04,0.5952892571205425,0.6653770605690036,0.32474992488095217
1382,Юсьвинский МО,2022-10-04,0.1549798703060545,0.5631321055364668,0.32474992488095217
1383,Ординский МО,2022-10-04,0.3704683691225405,0.4301165163631983,0.32474992488095217
1384,Кишертский МО,2022-10-04,0.1549798703060545,0.43285499149525186,0.32474992488095217
1385,Чайковский ГО,2022-10-04,0.6430149460938792,0.8304297394353725,0.32474992488095217
1386,Юрлинский МО,2022-10-04,0.1549798703060545,0.4256083846742465,0.32474992488095217
1387,Бардымский МО,2022-10-04,0.3731000385895468,0.5697071858583863,0.32474992488095217
1388,Березовский МО,2022-10-04,0.1549798703060545,0.5697071858583863,0.32474992488095217
1389,Кочевский МО,2022-10-04,0.1549798703060545,0.39192470585365086,0.32474992488095217
1390,Красновишерский ГО,2022-10-04,0.1549798703060545,0.5697071858583863,0.32474992488095217
1391,ГО город Кизел,2022-10-04,0.1549798703060545,0.5741447478921788,0.32474992488095217
1392,Еловский МО,2022-10-04,0.1549798703060545,0.4256083846742465,0.32474992488095217
1393,Гайнский МО,2022-10-04,0.1549798703060545,0.45139623314726424,0.32474992488095217
1394,Большесосновский МО,2022-10-05,0.3094246108176198,0.3634637394346132,0.32474992488095217
1395,Горнозаводский ГО,2022-10-05,0.1513976707576115,0.5849962308009232,0.32474992488095217
1396,Добрянский ГО,2022-10-05,0.649380923458342,0.7618460803156234,0.32474992488095217
1397,Краснокамский ГО,2022-10-05,0.5530348236514139,0.8155452705220906,0.32474992488095217
1398,Лысьвенский ГО,2022-10-05,0.5530348236514139,0.8155452705220906,0.32474992488095217
1399,Очерский ГО,2022-10-05,0.15643280712683033,0.5122737010516364,0.32474992488095217
1400,Пермский ГО,2022-10-05,0.9726905609116313,0.9934863525186105,0.5481063185932276
1401,Пермский МО,2022-10-05,0.7662866022602247,0.9451409469814671,0.39958391673858284
1402,Соликамский ГО,2022-10-05,0.7248977962004363,0.8185301689223854,0.32474992488095217
1403,Частинский МО,2022-10-05,0.1513976707576115,0.3717218726971886,0.32474992488095217
1404,Косинский МО,2022-10-05,0.1513976707576115,0.36665940739561326,0.32474992488095217
1405,Октябрьский ГО,2022-10-05,0.3690993246160889,0.639681437159193,0.32474992488095217
1406,Сивинский МО,2022-10-05,0.1513976707576115,0.36665940739561326,0.32474992488095217
1407,Чердынский ГО,2022-10-05,0.1513976707576115,0.39155011229781367,0.32474992488095217
1408,ГО город Березники,2022-10-05,0.8138772521278194,0.8185301689223854,0.32474992488095217
1409,Кудымкарский МО,2022-10-05,0.5530348236514139,0.7618460803156234,0.32474992488095217
1410,Чусовской ГО,2022-10-05,0.615808720139187,0.8155452705220906,0.32474992488095217
1411,Кунгурский МО,2022-10-05,0.7662866022602247,0.8728959465999016,0.32474992488095217
1412,Осинский ГО,2022-10-05,0.3713562338196537,0.5834759829091177,0.32474992488095217
1413,Уинский МО,2022-10-05,0.1513976707576115,0.36665940739561326,0.32474992488095217
1414,Карагайский МО,2022-10-05,0.3713562338196537,0.5122737010516364,0.32474992488095217
1415,Губахинский ГО,2022-10-05,0.3760312585592606,0.718392495216355,0.32474992488095217
1416,Суксунский ГО,2022-10-05,0.3713562338196537,0.39110173213664745,0.32474992488095217
1417,Куединский МО,2022-10-05,0.3713562338196537,0.5849962308009232,0.32474992488095217
1418,Верещагинский ГО,2022-10-05,0.16070327068000054,0.5849962308009232,0.39958391673858284
1419,Александровский МО,2022-10-05,0.1513976707576115,0.639681437159193,0.32474992488095217
1420,Ильинский ГО,2022-10-05,0.1513976707576115,0.5122737010516364,0.32474992488095217
1421,Оханский ГО,2022-10-05,0.1513976707576115,0.3720066691990751,0.32474992488095217
1422,Чернушинский ГО,2022-10-05,0.5895754534446707,0.6449161689782067,0.32474992488095217
1423,Юсьвинский МО,2022-10-05,0.1513976707576115,0.5080629494647402,0.32474992488095217
1424,Ординский МО,2022-10-05,0.36620410372209367,0.3711490547089186,0.32474992488095217
1425,Кишертский МО,2022-10-05,0.1513976707576115,0.37330653053120555,0.32474992488095217
1426,Чайковский ГО,2022-10-05,0.641945759690261,0.8155452705220906,0.32474992488095217
1427,Юрлинский МО,2022-10-05,0.1513976707576115,0.36665940739561326,0.32474992488095217
1428,Бардымский МО,2022-10-05,0.36714277491331077,0.5122737010516364,0.32474992488095217
1429,Березовский МО,2022-10-05,0.1513976707576115,0.5122737010516364,0.32474992488095217
1430,Кочевский МО,2022-10-05,0.1513976707576115,0.334920775853506,0.32474992488095217
1431,Красновишерский ГО,2022-10-05,0.1513976707576115,0.5122737010516364,0.32474992488095217
1432,ГО город Кизел,2022-10-05,0.1513976707576115,0.51680120291035,0.32474992488095217
1433,Еловский МО,2022-10-05,0.1513976707576115,0.36665940739561326,0.32474992488095217
1434,Гайнский МО,2022-10-05,0.1513976707576115,0.3946014573721789,0.32474992488095217
1435,Большесосновский МО,2022-10-06,0.3178543148814666,0.44351288596333716,0.31841138120823315
1436,Горнозаводский ГО,2022-10-06,0.16379545053822403,0.5928680560751871,0.31841138120823315
1437,Добрянский ГО,2022-10-06,0.6622442167186757,0.7595330632992477,0.31841138120823315
1438,Краснокамский ГО,2022-10-06,0.5703858715525558,0.8140838134009182,0.31841138120823315
1439,Лысьвенский ГО,2022-10-06,0.5703858715525558,0.8140838134009182,0.31841138120823315
1440,Очерский ГО,2022-10-06,0.17040542832168815,0.5522456006711624,0.31841138120823315
1441,Пермский ГО,2022-10-06,0.9741950808778121,0.993490328778529,0.5486651609654444
1442,Пермский МО,2022-10-06,0.7779077250198224,0.9437183202138043,0.3973198437753507
1443,Соликамский ГО,2022-10-06,0.7378729360122313,0.8182237823215157,0.31841138120823315
1444,Частинский МО,2022-10-06,0.16379545053822403,0.4635002239509067,0.31841138120823315
1445,Косинский МО,2022-10-06,0.16379545053822403,0.41165157509635825,0.31841138120823315
1446,Октябрьский ГО,2022-10-06,0.3781633549904349,0.6493264107766052,0.31841138120823315
1447,Сивинский МО,2022-10-06,0.16379545053822403,0.41165157509635825,0.31841138120823315
1448,Чердынский ГО,2022-10-06,0.16379545053822403,0.4497550391793438,0.31841138120823315
1449,ГО город Березники,2022-10-06,0.8240175805617199,0.8182237823215157,0.31841138120823315
1450,Кудымкарский МО,2022-10-06,0.5703858715525558,0.7595330632992477,0.31841138120823315
1451,Чусовской ГО,2022-10-06,0.6316756188685864,0.8140838134009182,0.31841138120823315
1452,Кунгурский МО,2022-10-06,0.7779077250198224,0.8726670700891765,0.31841138120823315
1453,Осинский ГО,2022-10-06,0.3807291065200176,0.5913565011285129,0.31841138120823315
1454,Уинский МО,2022-10-06,0.16379545053822403,0.41165157509635825,0.31841138120823315
1455,Карагайский МО,2022-10-06,0.3807291065200176,0.5522456006711624,0.31841138120823315
1456,Губахинский ГО,2022-10-06,0.3861056740166336,0.7145602773019326,0.31841138120823315
1457,Суксунский ГО,2022-10-06,0.3807291065200176,0.43702358776360223,0.31841138120823315
1458,Куединский МО,2022-10-06,0.3807291065200176,0.5928680560751871,0.31841138120823315
1459,Верещагинский ГО,2022-10-06,0.17370709039977011,0.5928680560751871,0.3973198437753507
1460,Александровский МО,2022-10-06,0.16379545053822403,0.6477416165614377,0.31841138120823315
1461,Ильинский ГО,2022-10-06,0.16379545053822403,0.5522456006711624,0.31841138120823315
1462,Оханский ГО,2022-10-06,0.16379545053822403,0.41722273935418175,0.31841138120823315
1463,Чернушинский ГО,2022-10-06,0.6065172613664893,0.6493264107766052,0.31841138120823315
1464,Юсьвинский МО,2022-10-06,0.16379545053822403,0.5480755035000422,0.31841138120823315
1465,Ординский МО,2022-10-06,0.37448619533650884,0.4163299910893994,0.31841138120823315
1466,Кишертский МО,2022-10-06,0.16379545053822403,0.4635113482670938,0.31841138120823315
1467,Чайковский ГО,2022-10-06,0.6536694852570867,0.8140838134009182,0.31841138120823315
1468,Юрлинский МО,2022-10-06,0.16379545053822403,0.41165157509635825,0.31841138120823315
1469,Бардымский МО,2022-10-06,0.37571887420176364,0.5522456006711624,0.31841138120823315
1470,Березовский МО,2022-10-06,0.16379545053822403,0.5522456006711624,0.31841138120823315
1471,Кочевский МО,2022-10-06,0.16379545053822403,0.41165157509635825,0.31841138120823315
1472,Красновишерский ГО,2022-10-06,0.16379545053822403,0.5522456006711624,0.31841138120823315
1473,ГО город Кизел,2022-10-06,0.16379545053822403,0.5537926649356592,0.31841138120823315
1474,Еловский МО,2022-10-06,0.16379545053822403,0.41165157509635825,0.31841138120823315
1475,Гайнский МО,2022-10-06,0.16379545053822403,0.4567063820750421,0.31841138120823315
1476,Большесосновский МО,2022-10-07,0.3065839120319824,0.46136481790122796,0.31626385425055087
1477,Горнозаводский ГО,2022-10-07,0.16933297287400165,0.6076547154210825,0.31626385425055087
1478,Добрянский ГО,2022-10-07,0.6611213500671657,0.7682828868902805,0.31626385425055087
1479,Краснокамский ГО,2022-10-07,0.5597267598652486,0.8212367716185347,0.31626385425055087
1480,Лысьвенский ГО,2022-10-07,0.5597267598652486,0.8212367716185347,0.31626385425055087
1481,Очерский ГО,2022-10-07,0.17611935169033752,0.568377069623267,0.31626385425055087
1482,Пермский ГО,2022-10-07,0.9776610032999594,0.9938573684784189,0.5493257619051558
1483,Пермский МО,2022-10-07,0.7784987667655868,0.9467842328749112,0.3949485022940492
1484,Соликамский ГО,2022-10-07,0.7383044625412666,0.8262761356312246,0.31626385425055087
1485,Частинский МО,2022-10-07,0.16933297287400165,0.4814606218491594,0.31626385425055087
1486,Косинский МО,2022-10-07,0.16933297287400165,0.4291676774194749,0.31626385425055087
1487,Октябрьский ГО,2022-10-07,0.3632702509632334,0.6644498817342531,0.31626385425055087
1488,Сивинский МО,2022-10-07,0.16933297287400165,0.4291676774194749,0.31626385425055087
1489,Чердынский ГО,2022-10-07,0.16933297287400165,0.46739095045573575,0.31626385425055087
1490,ГО город Березники,2022-10-07,0.7905072125182219,0.8262761356312246,0.31626385425055087
1491,Кудымкарский МО,2022-10-07,0.5597267598652486,0.7682828868902805,0.31626385425055087
1492,Чусовской ГО,2022-10-07,0.6239133240792092,0.8212367716185347,0.31626385425055087
1493,Кунгурский МО,2022-10-07,0.7784987667655868,0.8786653229385725,0.31626385425055087
1494,Осинский ГО,2022-10-07,0.36579439651836393,0.606161590186378,0.31626385425055087
1495,Уинский МО,2022-10-07,0.16933297287400165,0.4291676774194749,0.31626385425055087
1496,Карагайский МО,2022-10-07,0.36579439651836393,0.568377069623267,0.31626385425055087
1497,Губахинский ГО,2022-10-07,0.42288796258837963,0.7272061935777859,0.31626385425055087
1498,Суксунский ГО,2022-10-07,0.36579439651836393,0.4550399007115223,0.31626385425055087
1499,Куединский МО,2022-10-07,0.36579439651836393,0.6076547154210825,0.31626385425055087
1500,Верещагинский ГО,2022-10-07,0.17950776767825888,0.6076547154210825,0.3949485022940492
1501,Александровский МО,2022-10-07,0.16933297287400165,0.6628979518666873,0.31626385425055087
1502,Ильинский ГО,2022-10-07,0.16933297287400165,0.568377069623267,0.31626385425055087
1503,Оханский ГО,2022-10-07,0.16933297287400165,0.4348007091563822,0.31626385425055087
1504,Чернушинский ГО,2022-10-07,0.5980474109693749,0.6644498817342531,0.31626385425055087
1505,Юсьвинский МО,2022-10-07,0.16933297287400165,0.5642386619399588,0.31626385425055087
1506,Ординский МО,2022-10-07,0.35965414974140786,0.43467190344696566,0.31626385425055087
1507,Кишертский МО,2022-10-07,0.16933297287400165,0.4816853348066989,0.31626385425055087
1508,Чайковский ГО,2022-10-07,0.6525330688603515,0.8212367716185347,0.31626385425055087
1509,Юрлинский МО,2022-10-07,0.16933297287400165,0.4291676774194749,0.31626385425055087
1510,Бардымский МО,2022-10-07,0.36086617260296927,0.568377069623267,0.31626385425055087
1511,Березовский МО,2022-10-07,0.16933297287400165,0.568377069623267,0.31626385425055087
1512,Кочевский МО,2022-10-07,0.16933297287400165,0.4291676774194749,0.31626385425055087
1513,Красновишерский ГО,2022-10-07,0.16933297287400165,0.568377069623267,0.31626385425055087
1514,ГО город Кизел,2022-10-07,0.16933297287400165,0.5699118048283686,0.31626385425055087
1515,Еловский МО,2022-10-07,0.16933297287400165,0.4291676774194749,0.31626385425055087
1516,Гайнский МО,2022-10-07,0.16933297287400165,0.4746364239173755,0.31626385425055087
1517,Большесосновский МО,2022-10-08,0.33408040065934685,0.5461733035444882,0.31626385425055087
1518,Горнозаводский ГО,2022-10-08,0.19048525120338597,0.6771982576828582,0.31626385425055087
1519,Добрянский ГО,2022-10-08,0.6729393872659302,0.8283220045415179,0.31626385425055087
1520,Краснокамский ГО,2022-10-08,0.5761712324173874,0.8752865012688241,0.31626385425055087
1521,Лысьвенский ГО,2022-10-08,0.5761712324173874,0.8752865012688241,0.31626385425055087
1522,Очерский ГО,2022-10-08,0.1979173714680988,0.6323346209316404,0.31626385425055087
1523,Пермский ГО,2022-10-08,0.9787654852184274,0.996483765770385,0.5493257619051558
1524,Пермский МО,2022-10-08,0.793250849591856,0.9672442316986402,0.3949485022940492
1525,Соликамский ГО,2022-10-08,0.7521619600405824,0.880363458630425,0.31626385425055087
1526,Частинский МО,2022-10-08,0.19048525120338597,0.563840614864724,0.31626385425055087
1527,Косинский МО,2022-10-08,0.19048525120338597,0.4954978361545064,0.31626385425055087
1528,Октябрьский ГО,2022-10-08,0.38672371525685767,0.7298651274516321,0.31626385425055087
1529,Сивинский МО,2022-10-08,0.19048525120338597,0.4954978361545064,0.31626385425055087
1530,Чердынский ГО,2022-10-08,0.19048525120338597,0.5474429006733628,0.31626385425055087
1531,ГО город Березники,2022-10-08,0.802184036504931,0.880363458630425,0.31626385425055087
1532,Кудымкарский МО,2022-10-08,0.5761712324173874,0.8283220045415179,0.31626385425055087
1533,Чусовской ГО,2022-10-08,0.6366740094076392,0.8752865012688241,0.31626385425055087
1534,Кунгурский МО,2022-10-08,0.793250849591856,0.9195370574738455,0.31626385425055087
1535,Осинский ГО,2022-10-08,0.38931118486489474,0.6763282950568835,0.31626385425055087
1536,Уинский МО,2022-10-08,0.19048525120338597,0.4954978361545064,0.31626385425055087
1537,Карагайский МО,2022-10-08,0.38931118486489474,0.6323346209316404,0.31626385425055087
1538,Губахинский ГО,2022-10-08,0.4475415423151228,0.786075841245951,0.31626385425055087
1539,Суксунский ГО,2022-10-08,0.38931118486489474,0.5398510107384783,0.31626385425055087
1540,Куединский МО,2022-10-08,0.38931118486489474,0.6771982576828582,0.31626385425055087
1541,Верещагинский ГО,2022-10-08,0.20162253477847936,0.6771982576828582,0.3949485022940492
1542,Александровский МО,2022-10-08,0.19048525120338597,0.7284921179982181,0.31626385425055087
1543,Ильинский ГО,2022-10-08,0.19048525120338597,0.6323346209316404,0.31626385425055087
1544,Оханский ГО,2022-10-08,0.19048525120338597,0.5165422630878919,0.31626385425055087
1545,Чернушинский ГО,2022-10-08,0.6125786479784652,0.7298651274516321,0.31626385425055087
1546,Юсьвинский МО,2022-10-08,0.19048525120338597,0.6292029042868819,0.31626385425055087
1547,Ординский МО,2022-10-08,0.38301458703283003,0.5205372051573192,0.31626385425055087
1548,Кишертский МО,2022-10-08,0.19048525120338597,0.5652911145286672,0.31626385425055087
1549,Чайковский ГО,2022-10-08,0.6625767049830816,0.8752865012688241,0.31626385425055087
1550,Юрлинский МО,2022-10-08,0.19048525120338597,0.4954978361545064,0.31626385425055087
1551,Бардымский МО,2022-10-08,0.3842580932432123,0.6323346209316404,0.31626385425055087
1552,Березовский МО,2022-10-08,0.19048525120338597,0.6323346209316404,0.31626385425055087
1553,Кочевский МО,2022-10-08,0.19048525120338597,0.4954978361545064,0.31626385425055087
1554,Красновишерский ГО,2022-10-08,0.19048525120338597,0.6323346209316404,0.31626385425055087
1555,ГО город Кизел,2022-10-08,0.19048525120338597,0.6332587102214533,0.31626385425055087
1556,Еловский МО,2022-10-08,0.19048525120338597,0.4954978361545064,0.31626385425055087
1557,Гайнский МО,2022-10-08,0.19048525120338597,0.56054789624854,0.31626385425055087
1558,Большесосновский МО,2022-10-09,0.3226271858022115,0.5700561812802197,0.31626385425055087
1559,Горнозаводский ГО,2022-10-09,0.1646070534871578,0.6798508564293513,0.31626385425055087
1560,Добрянский ГО,2022-10-09,0.6819001736070205,0.8337024312767715,0.31626385425055087
1561,Краснокамский ГО,2022-10-09,0.5754194389740115,0.8786204870692654,0.31626385425055087
1562,Лысьвенский ГО,2022-10-09,0.5754194389740115,0.8786204870692654,0.31626385425055087
1563,Очерский ГО,2022-10-09,0.17124307635320435,0.6388701673634501,0.31626385425055087
1564,Пермский ГО,2022-10-09,0.9784270507591522,0.9966115505662411,0.5493257619051558
1565,Пермский МО,2022-10-09,0.7970408465824093,0.9686243658720601,0.3949485022940492
1566,Соликамский ГО,2022-10-09,0.7558866274738459,0.8835797735998705,0.31626385425055087
1567,Частинский МО,2022-10-09,0.1646070534871578,0.5856873925349755,0.31626385425055087
1568,Косинский МО,2022-10-09,0.1646070534871578,0.5190341305909979,0.31626385425055087
1569,Октябрьский ГО,2022-10-09,0.3785701264505548,0.732029818280755,0.31626385425055087
1570,Сивинский МО,2022-10-09,0.1646070534871578,0.5190341305909979,0.31626385425055087
1571,Чердынский ГО,2022-10-09,0.1646070534871578,0.5688274528074321,0.31626385425055087
1572,ГО город Березники,2022-10-09,0.8412673931602247,0.8835797735998705,0.31626385425055087
1573,Кудымкарский МО,2022-10-09,0.5754194389740115,0.8337024312767715,0.31626385425055087
1574,Чусовской ГО,2022-10-09,0.6353275972046349,0.8786204870692654,0.31626385425055087
1575,Кунгурский МО,2022-10-09,0.7970408465824093,0.922263392714689,0.31626385425055087
1576,Осинский ГО,2022-10-09,0.38113694625956196,0.6789846538526226,0.31626385425055087
1577,Уинский МО,2022-10-09,0.1646070534871578,0.5190341305909979,0.31626385425055087
1578,Карагайский МО,2022-10-09,0.38113694625956196,0.6388701673634501,0.31626385425055087
1579,Губахинский ГО,2022-10-09,0.45373068991822,0.7913724321433151,0.31626385425055087
1580,Суксунский ГО,2022-10-09,0.38113694625956196,0.5658092821531671,0.31626385425055087
1581,Куединский МО,2022-10-09,0.38113694625956196,0.6798508564293513,0.31626385425055087
1582,Верещагинский ГО,2022-10-09,0.17455755319819624,0.6798508564293513,0.3949485022940492
1583,Александровский МО,2022-10-09,0.1646070534871578,0.7306637511214337,0.31626385425055087
1584,Ильинский ГО,2022-10-09,0.1646070534871578,0.6388701673634501,0.31626385425055087
1585,Оханский ГО,2022-10-09,0.1646070534871578,0.5400082061376069,0.31626385425055087
1586,Чернушинский ГО,2022-10-09,0.6055551362148207,0.732029818280755,0.31626385425055087
1587,Юсьвинский МО,2022-10-09,0.1646070534871578,0.6418716465753896,0.31626385425055087
1588,Ординский МО,2022-10-09,0.3748913960436861,0.5439804285193713,0.31626385425055087
1589,Кишертский МО,2022-10-09,0.1646070534871578,0.5935222947647064,0.31626385425055087
1590,Чайковский ГО,2022-10-09,0.6613444819778556,0.8786204870692654,0.31626385425055087
1591,Юрлинский МО,2022-10-09,0.1646070534871578,0.5190341305909979,0.31626385425055087
1592,Бардымский МО,2022-10-09,0.3761246066804576,0.6388701673634501,0.31626385425055087
1593,Березовский МО,2022-10-09,0.1646070534871578,0.6388701673634501,0.31626385425055087
1594,Кочевский МО,2022-10-09,0.1646070534871578,0.5190341305909979,0.31626385425055087
1595,Красновишерский ГО,2022-10-09,0.1646070534871578,0.6388701673634501,0.31626385425055087
1596,ГО город Кизел,2022-10-09,0.1646070534871578,0.6397871876286689,0.31626385425055087
1597,Еловский МО,2022-10-09,0.1646070534871578,0.5190341305909979,0.31626385425055087
1598,Гайнский МО,2022-10-09,0.1646070534871578,0.5891678722008084,0.31626385425055087
1599,Большесосновский МО,2022-10-10,0.3287723442183395,0.46421896654440775,0.32474992488095217
1600,Горнозаводский ГО,2022-10-10,0.15968922195882035,0.6673721903290077,0.32474992488095217
1601,Добрянский ГО,2022-10-10,0.6531562257603872,0.8340249003354041,0.32474992488095217
1602,Краснокамский ГО,2022-10-10,0.5618529977706332,0.8734101369237129,0.32474992488095217
1603,Лысьвенский ГО,2022-10-10,0.5618529977706332,0.8734101369237129,0.32474992488095217
1604,Очерский ГО,2022-10-10,0.16494651590099496,0.5940017267991913,0.32474992488095217
1605,Пермский ГО,2022-10-10,0.9714809745435516,0.9955391487613277,0.5481063185932276
1606,Пермский МО,2022-10-10,0.7635359903009125,0.9648006514290489,0.39958391673858284
1607,Соликамский ГО,2022-10-10,0.7230440441949864,0.878553791407113,0.32474992488095217
